Category_Code,Category_Description,Service_Code,Service_Code_Description,Service_Code_Unit_of_Measure,Container_Size,Is_Rental_Flag,Is_Service_Flag,Inscope_WP_Flag,Inscope_OC_Flag,Service_Lift_Type,Service_Waste_Stream,SK_Service,Activity_Name,Record_Volume,Source_System
710,Septic,710059,Accommodation Charge,EA,0,0,0,0,0,N/A,N/A,61088,Liquid,0,VRP
180,Front Lift Recycling,183044,Relocate 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,73696,C&I,0,VRP
180,Front Lift Recycling,181510,Rent 1.5M Recycle Bin,EA,0,1,0,0,0,Front Lift,Recycling,46392,C&I,0,VRP
240,Hook Lift,240841,Deliver 8.0M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,77217,C&I,0,VRP
100,Front Lift,100049,Sundry Item,EA,0,0,0,0,0,Front Lift,General Waste,47416,C&I,0,VRP
100,Front Lift,101172,Clear 1.1M Bin Nil Charge,M3,1.1,0,1,0,0,Front Lift,General Waste,25845,C&I,1,VRP
992,Adjustments,998000,Transfer Father A/C - GST,EA,0,0,0,0,0,N/A,N/A,68697,Sale of Other,0,VRP
100,Front Lift,103010,Rent 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,84424,C&I,0,VRP
500,MGB Rear Lift,500170,Cont Clear 1100LT Cart,M3,1.1,0,1,0,0,Rear Lift,General Waste,69924,C&I,1,VRP
300,Lift On,300541,Deliver 5.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,68157,C&I,0,VRP
300,Lift On,300630,Tip P/Load 6.0M Bin (LO),EA,0,0,1,0,0,N/A,N/A,90504,C&I,0,VRP
100,Front Lift,103010,Rent 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,73798,C&I,0,VRP
100,Front Lift,103040,Repair 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,70383,C&I,0,VRP
900,Miscellaneous,900090,Credit Adjustment,ADJ,0,0,0,0,0,N/A,N/A,79191,Sale of Other,0,VRP
500,MGB Rear Lift,501141,Deliver 1.1M Bin,EA,0,0,0,0,0,Rear Lift,General Waste,41163,C&I,0,VRP
560,MGB Clinical,562400,Clear 240LT Clinical Bin,M3,0.24,0,1,0,0,N/A,N/A,377,C&I,1,VRP
300,Lift On,300441,Deliver 4.0M Bin (LO),EA,0,0,0,0,0,N/A,N/A,81960,C&I,0,VRP
600,MGB Co-Mingle,602400,Clear 240LT Co-Mingle Car,M3,0.24,0,1,1,1,Rear Lift,Co-Mingle,68317,C&I,1,VRP
250,Hook Lift Packer,252532,Tip P/Tonne 25M Packer,TON,0,0,1,0,0,RORO,General Waste,52983,C&I,0,VRP
180,Front Lift Recycling,186007,Clear Customer 6.0M Recyc,M3,6,0,1,0,1,Front Lift,Recycling,90112,C&I,1,VRP
500,MGB Rear Lift,506600,Clear 660LT Cart,M3,0.66,0,1,1,1,Rear Lift,General Waste,69289,C&I,1,VRP
150,Front Lift Clean Up,153042,Remove 3.0M Clean Up Bin,EA,0,0,0,0,0,N/A,N/A,76362,C&I,0,VRP
200,Roll On Roll Off,201000,Clear 10M Bin,M3,10,0,1,0,0,RORO,General Waste,54210,C&I,1,VRP
580,MGB Commercial Recycling,581200,Clear 120LT Recycle Cart,M3,0.12,0,1,0,1,Rear Lift,Recycling,87746,C&I,1,VRP
670,MGB Side Lift Recycling,679172,Clear Cardboard Bale Nil,M3,1,0,1,0,0,N/A,N/A,85938,C&I,1,VRP
100,Front Lift,104510,Rent 4.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,45146,C&I,0,VRP
580,MGB Commercial Recycling,583072,Clear 3.0M Rec Nil Charge,M3,3,0,1,0,0,Rear Lift,Recycling,58851,C&I,1,VRP
200,Roll On Roll Off,203000,Clear 30M Bin,M3,30,0,1,0,0,RORO,General Waste,63225,C&I,1,VRP
100,Front Lift,100049,Sundry Item,EA,0,0,0,0,0,Front Lift,General Waste,78488,C&I,0,VRP
180,Front Lift Recycling,184500,Clear 4.5M Recycle Bin,M3,4.5,0,1,0,1,Front Lift,Recycling,78525,C&I,1,VRP
240,Hook Lift,243032,Tip P/Tonne 30M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,64948,C&I,0,VRP
670,MGB Side Lift Recycling,672594,Rebate for Plastic,TON,0,0,1,0,0,N/A,N/A,70526,Rebate,0,VRP
120,Front Lift Feeder Bins,120011,Rent Monthly Tippler Bin,EA,0,1,0,0,0,N/A,N/A,33826,C&I,0,VRP
500,MGB Rear Lift,502472,Clear 240LT Cart Nil Chg,M3,0.24,0,1,0,0,Rear Lift,General Waste,54441,C&I,1,VRP
600,MGB Co-Mingle,601110,Rent 1100LT Co-Mingle Car,EA,0,1,0,0,0,Rear Lift,Co-Mingle,20733,C&I,0,VRP
200,Roll On Roll Off,201542,Remove 15M Bin,EA,0,0,0,0,0,RORO,General Waste,60697,C&I,0,VRP
200,Roll On Roll Off,202300,Clear 23M Bin,M3,23,0,1,0,0,RORO,General Waste,19800,C&I,1,VRP
300,Lift On,300037,Levy Council Permit,EA,0,0,1,0,0,N/A,N/A,63833,C&I,0,VRP
100,Front Lift,100000,Waste Clearance Charge,M3,1,0,1,0,0,Front Lift,General Waste,80783,C&I,1,VRP
900,Miscellaneous,900101,Invoice Balance to JDE,EA,0,0,0,0,0,N/A,N/A,68096,Sale of Other,0,VRP
100,Front Lift,100066,FL Wkly Extra VisitCharge,EA,0,0,1,0,0,Front Lift,General Waste,68736,C&I,0,VRP
580,MGB Commercial Recycling,580090,Credit Adjustment,ADJ,0,0,0,0,0,Rear Lift,Recycling,67891,C&I,0,VRP
457,Subcontractor MGB Confidential,457900,Clear 120LT Conf Cart,M3,0.12,0,1,0,0,N/A,N/A,60860,C&I,1,VRP
555,MGB Refresh Hygienic,550981,Mth Chg Nappy Wrap Unit,EA,0,0,0,0,0,N/A,N/A,67833,C&I,0,VRP
650,MGB Pathological\Infectio,651400,Service 1.4LT P&I Sharps,M3,0.01,0,1,0,0,N/A,N/A,37916,C&I,1,VRP
100,Front Lift,101543,Exchange 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,83652,C&I,0,VRP
600,MGB Co-Mingle,602472,Clear 240LT Co-Mingle Nil,M3,0.24,0,1,0,0,Rear Lift,Co-Mingle,88173,C&I,1,VRP
900,Miscellaneous,900101,Invoice Balance to JDE,EA,0,0,0,0,0,N/A,N/A,57094,Sale of Other,0,VRP
500,MGB Rear Lift,500048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Rear Lift,General Waste,53111,C&I,0,VRP
600,MGB Co-Mingle,601110,Rent 1100LT Co-Mingle Car,EA,0,1,0,0,0,Rear Lift,Co-Mingle,64987,C&I,0,VRP
350,Skips,350472,Clear 4.0M Skip Nil Chg,M3,4,0,1,0,0,N/A,N/A,70393,C&I,1,VRP
100,Front Lift,100456,Transportation P/Load,EA,0,0,1,0,0,Front Lift,General Waste,82412,C&I,0,VRP
580,MGB Commercial Recycling,581172,Clear 1100LT Recyc Nil Fe,M3,1.1,0,1,0,0,Rear Lift,Recycling,1880,C&I,1,VRP
260,Hook Lift Small,260842,Remove 8.0M Bin (HL),EA,0,0,0,0,0,N/A,N/A,72999,C&I,0,VRP
200,Roll On Roll Off,201241,Deliver 12M Bin,EA,0,0,0,0,0,RORO,General Waste,13823,C&I,0,VRP
300,Lift On,300400,Clear 4.0M Bin (LO),M3,4,0,1,0,0,N/A,N/A,91489,C&I,1,VRP
500,MGB Rear Lift,500090,Credit Adjustment,ADJ,0,0,0,0,0,Rear Lift,General Waste,79523,C&I,0,VRP
900,Miscellaneous,900061,Paper Invoice Fee,EA,0,0,0,0,0,N/A,N/A,66792,Sale of Other,0,VRP
150,Front Lift Clean Up,153041,Deliver 3.0M Clean Up Bin,EA,0,0,0,0,0,N/A,N/A,55937,C&I,0,VRP
600,MGB Co-Mingle,601142,Remove 1100LT Co-Mingle C,EA,0,0,0,0,0,Rear Lift,Co-Mingle,65910,C&I,0,VRP
100,Front Lift,101510,Rent 1.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,91246,C&I,0,VRP
580,MGB Commercial Recycling,581141,Deliver 1100LT Recycle Ca,EA,0,0,0,0,0,Rear Lift,Recycling,27365,C&I,0,VRP
190,Front Lift Co-Mingle,191500,Clear 1.5M Co-Mingle Bin,M3,1.5,0,1,1,1,Front Lift,Co-Mingle,54190,C&I,1,VRP
900,Miscellaneous,900101,Invoice Balance to JDE,EA,0,0,0,0,0,N/A,N/A,82138,Sale of Other,0,VRP
180,Front Lift Recycling,183042,Remove 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,70888,C&I,0,VRP
660,MGB Medical\Pathological,660456,Transportation P/Load,EA,0,0,1,0,0,N/A,N/A,54481,C&I,0,VRP
300,Lift On,300010,Rent Lift On Bin,EA,0,1,0,0,0,N/A,N/A,90033,C&I,0,VRP
560,MGB Clinical,562410,Rent 240LT Clinical Bin,EA,0,1,0,0,0,N/A,N/A,75047,C&I,0,VRP
100,Front Lift,100068,FL Wkly Sched VisitCharge,EA,0,0,1,0,0,Front Lift,General Waste,58832,C&I,0,VRP
550,MGB Hygienic,550042,Remove Sanitary Bin,EA,0,0,0,0,0,N/A,N/A,55530,C&I,0,VRP
100,Front Lift,103043,Exchange 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,63849,C&I,0,VRP
580,MGB Commercial Recycling,581110,Rent 1100LT Recycle Cart,EA,0,1,0,0,0,Rear Lift,Recycling,78575,C&I,0,VRP
180,Front Lift Recycling,183011,Rent Monthly 3.0M Recycle,EA,0,1,0,0,0,Front Lift,Recycling,88757,C&I,0,VRP
500,MGB Rear Lift,506641,Deliver 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,84200,C&I,0,VRP
530,MGB Green Waste/Organics,532542,Remove 240LT Organics,EA,0,0,0,0,0,Rear Lift,Organic,49659,C&I,0,VRP
100,Front Lift,103010,Rent 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,52530,C&I,0,VRP
570,MGB Confidential,572400,Clear 240LT Conf Cart,M3,0.24,0,1,0,0,N/A,N/A,59900,C&I,1,VRP
470,Subcontractor Liquid,470024,Liquid Service P/LTR,LTR,0,0,1,0,0,N/A,N/A,61513,C&I,0,VRP
850,Recycled Product,850428,Recycled Newsprint ONP6,TON,0,0,1,0,0,N/A,N/A,54022,C&I,0,VRP
100,Front Lift,103044,Relocate 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,74571,C&I,0,VRP
240,Hook Lift,242010,Rent 20M Bin (HL),EA,0,1,0,0,0,RORO,General Waste,71755,C&I,0,VRP
100,Front Lift,101142,Remove 1.1M Bin,EA,0,0,0,0,0,Front Lift,General Waste,16941,C&I,0,VRP
555,MGB Refresh Hygienic,559841,Install Nappy Bin,EA,0,0,0,0,0,N/A,N/A,71119,C&I,0,VRP
500,MGB Rear Lift,502441,Deliver 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,25087,C&I,0,VRP
850,Recycled Product,850628,Recycled Newsprint ONP8,TON,0,0,1,0,0,N/A,N/A,62308,C&I,0,VRP
900,Miscellaneous,900064,On-call Booking Charge,EA,0,0,0,0,0,N/A,N/A,82408,Sale of Other,0,VRP
180,Front Lift Recycling,181500,Clear 1.5M Recycle Bin,M3,1.5,0,1,0,1,Front Lift,Recycling,78841,C&I,1,VRP
180,Front Lift Recycling,186000,Clear 6.0M Recycle Bin,M3,6,0,1,0,1,Front Lift,Recycling,51599,C&I,1,VRP
900,Miscellaneous,900088,Environmental Fee,EA,0,0,0,0,0,N/A,N/A,87969,Sale of Other,0,VRP
555,MGB Refresh Hygienic,550970,Cont Serv Nappy Wrap Unit,M3,0.04,0,1,0,0,N/A,N/A,85460,C&I,0,VRP
180,Front Lift Recycling,180003,Waste In Bin On Exchange,M3,1,0,1,0,0,Front Lift,Recycling,81384,C&I,1,VRP
570,MGB Confidential,572442,Remove 240LT Conf Cart,EA,0,0,0,0,0,N/A,N/A,4146,C&I,0,VRP
850,Recycled Product,850228,Recycled Cardboard,TON,0,0,1,0,0,N/A,N/A,54680,C&I,0,VRP
240,Hook Lift,241000,Clear 10M Bin (HL),M3,10,0,1,0,0,RORO,General Waste,61093,C&I,1,VRP
180,Front Lift Recycling,181542,Remove 1.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,2849,C&I,0,VRP
100,Front Lift,104572,Clear 4.5M Bin Nil Charge,M3,4.5,0,1,0,0,Front Lift,General Waste,6590,C&I,1,VRP
480,Subcontractor Miscellaneo,480041,Deliver Equipment,EA,0,0,0,0,0,N/A,N/A,12794,C&I,0,VRP
457,Subcontractor MGB Confidential,457241,Deliver 240LT Conf Cart,EA,0,0,0,0,0,N/A,N/A,69598,C&I,0,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,15064,C&I,0,VRP
992,Adjustments,999942,Reallocation Jnl DR,EA,0,0,0,0,0,N/A,N/A,79414,Sale of Other,0,VRP
670,MGB Side Lift Recycling,679672,Clear Plastic Bag Nil Chg,M3,1,0,1,0,0,N/A,N/A,51381,C&I,1,VRP
650,MGB Pathological\Infectio,650541,Deliver 5.0LT P&I Sharps,EA,0,0,0,0,0,N/A,N/A,9959,C&I,0,VRP
900,Miscellaneous,900101,Invoice Balance to JDE,EA,0,0,0,0,0,N/A,N/A,58934,Sale of Other,0,VRP
570,MGB Confidential,572441,Deliver 240LT Conf Cart,EA,0,0,0,0,0,N/A,N/A,87016,C&I,0,VRP
540,MGB Sharps,548500,Service 15LT Sharps Bin,M3,0.02,0,1,0,0,N/A,N/A,73313,C&I,1,VRP
300,Lift On,300914,12 Mth Rent 9.0M Bin (LO),EA,0,1,0,0,0,N/A,N/A,86944,C&I,0,VRP
500,MGB Rear Lift,506641,Deliver 660LT cart,EA,0,0,0,0,0,Rear Lift,General Waste,42549,C&I,0,VRP
570,MGB Confidential,572472,Clear 240LT Conf Nil Chg,M3,0.24,0,1,0,0,N/A,N/A,88235,C&I,1,VRP
100,Front Lift,103541,Deliver 3.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,86487,C&I,0,VRP
500,MGB Rear Lift,500032,Tip P/Tonne Waste,TON,0,0,1,0,0,Rear Lift,General Waste,71023,C&I,0,VRP
350,Skips,350332,Tip P/Tonne 3.0M Skip Bin,TON,0,0,1,0,0,N/A,N/A,34171,C&I,0,VRP
210,Roll On Roll Off Packer,212307,Clear Customer 23M Packer,M3,23,0,1,0,0,RORO,General Waste,37504,C&I,1,VRP
850,Recycled Product,850001,Processing Recyclables,TON,0,0,1,0,0,N/A,N/A,59123,C&I,0,VRP
180,Front Lift Recycling,181141,Deliver 1.1M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,82221,C&I,0,VRP
350,Skips,350049,Sundry Item,EA,0,0,0,0,0,N/A,N/A,1874,C&I,0,VRP
350,Skips,350241,Deliver 2.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,71477,C&I,0,VRP
100,Front Lift,103010,Rent 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,34994,C&I,0,VRP
300,Lift On,300230,Tip P/Load 2.0M Bin (LO),EA,0,0,1,0,0,N/A,N/A,86881,C&I,0,VRP
980,GST,980000,Goods and Service Tax,EA,0,0,0,0,0,N/A,N/A,71590,Sale of Other,0,VRP
240,Hook Lift,243041,Deliver 30M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,51661,C&I,0,VRP
100,Front Lift,103041,Deliver 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,54861,C&I,0,VRP
600,MGB Co-Mingle,606642,Remove 660LT Co-Mingle Ca,EA,0,0,0,0,0,Rear Lift,Co-Mingle,76706,C&I,0,VRP
350,Skips,350332,Tip P/Tonne 3.0M Skip Bin,TON,0,0,1,0,0,N/A,N/A,14079,C&I,0,VRP
580,MGB Commercial Recycling,586600,Clear 660LT Recycle Cart,M3,0.66,0,1,0,1,Rear Lift,Recycling,76159,C&I,1,VRP
500,MGB Rear Lift,500140,Repair 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,54640,C&I,0,VRP
600,MGB Co-Mingle,601142,Remove 1100LT Co-Mingle C,EA,0,0,0,0,0,Rear Lift,Co-Mingle,35389,C&I,0,VRP
100,Front Lift,103072,Clear 3.0M Bin Nil Charge,M3,3,0,1,0,0,Front Lift,General Waste,16561,C&I,1,VRP
100,Front Lift,103072,Clear 3.0M Bin Nil Charge,M3,3,0,1,0,0,Front Lift,General Waste,56927,C&I,1,VRP
180,Front Lift Recycling,184510,Rent 4.5M Recycle Bin,EA,0,1,0,0,0,Front Lift,Recycling,47271,C&I,0,VRP
600,MGB Co-Mingle,606607,Clear Cust 660LT Co-Mingl,M3,0.66,0,1,1,1,Rear Lift,Co-Mingle,85607,C&I,1,VRP
580,MGB Commercial Recycling,582442,Remove 240LT Recycle Cart,EA,0,0,0,0,0,Rear Lift,Recycling,61315,C&I,0,VRP
700,Liquid,700079,Levy Environmental Permit,EA,0,0,0,0,0,N/A,N/A,52577,Liquid,0,VRP
730,Grease Trap,730050,Grease Trap Serv P/Hour,HR,0,0,1,0,0,N/A,N/A,73785,Liquid,0,VRP
500,MGB Rear Lift,500141,Deliver 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,81712,C&I,0,VRP
180,Front Lift Recycling,180002,Waste In Bin On Removal,M3,1,0,1,0,0,Front Lift,Recycling,65559,C&I,1,VRP
280,Roll On Roll Off Recyclin,283100,Clear 31M Recycle Bin,M3,31,0,1,0,0,RORO,Recycling,9179,C&I,1,VRP
100,Front Lift,100040,Repair Bin,EA,0,0,0,0,0,Front Lift,General Waste,7734,C&I,0,VRP
100,Front Lift,101541,Deliver 1.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,76572,C&I,0,VRP
100,Front Lift,102000,Clear 2.0M Bin,M3,2,0,1,1,1,Front Lift,General Waste,53613,C&I,1,VRP
900,Miscellaneous,900074,Waste Plus(Excess Weight),EA,0,0,0,0,0,N/A,N/A,58645,Sale of Other,0,VRP
600,MGB Co-Mingle,602400,Clear 240LT Co-Mingle Car,M3,0.24,0,1,1,1,Rear Lift,Co-Mingle,91296,C&I,1,VRP
180,Front Lift Recycling,184541,Deliver 4.5M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,73885,C&I,0,VRP
980,GST,980000,Goods and Service Tax,EA,0,0,0,0,0,N/A,N/A,71934,Sale of Other,0,VRP
350,Skips,350572,Clear 5.0M Skip Nil Chg,M3,5,0,1,0,0,N/A,N/A,62422,C&I,1,VRP
100,Front Lift,101572,Clear 1.5M Bin Nil Charge,M3,1.5,0,1,0,0,Front Lift,General Waste,18833,C&I,1,VRP
560,MGB Clinical,562472,Clear 240LT Clinic Nil Fe,M3,0.24,0,1,0,0,N/A,N/A,11581,C&I,1,VRP
900,Miscellaneous,900061,Paper Invoice Fee,EA,0,0,0,0,0,N/A,N/A,81042,Sale of Other,0,VRP
100,Front Lift,100090,Credit Adjustment,ADJ,0,0,0,0,0,Front Lift,General Waste,90529,C&I,0,VRP
500,MGB Rear Lift,506611,Rent Monthly 660LT Cart,EA,0,1,0,0,0,Rear Lift,General Waste,25615,C&I,0,VRP
500,MGB Rear Lift,500143,Exchange 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,63749,C&I,0,VRP
100,Front Lift,100068,FL Wkly Sched VisitCharge,EA,0,0,1,0,0,Front Lift,General Waste,84836,C&I,0,VRP
240,Hook Lift,242042,Remove 20M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,81525,C&I,0,VRP
180,Front Lift Recycling,183043,Exchange 3.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,88630,C&I,0,VRP
100,Front Lift,100048,Bars \ Locks \ Keys,EA,0,0,0,0,0,Front Lift,General Waste,86891,C&I,0,VRP
200,Roll On Roll Off,201041,Deliver 10M Bin,EA,0,0,0,0,0,RORO,General Waste,64433,C&I,0,VRP
980,GST,980000,Goods and Service Tax,EA,0,0,0,0,0,N/A,N/A,80861,Sale of Other,0,VRP
500,MGB Rear Lift,500002,Waste In Bin On Removal,M3,1,0,1,0,0,Rear Lift,General Waste,50904,C&I,1,VRP
500,MGB Rear Lift,506600,Clear 660LT Cart,M3,0.66,0,1,1,1,Rear Lift,General Waste,70240,C&I,1,VRP
100,Front Lift,103043,Exchange 3.0M Bin,EA,0,0,0,0,0,Front Lift,General Waste,75999,C&I,0,VRP
500,MGB Rear Lift,502441,Deliver 240LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,55142,C&I,0,VRP
710,Septic,710000,Septic Service P/Load,EA,0,0,1,0,0,N/A,N/A,54426,Liquid,0,VRP
570,MGB Confidential,572400,Clear 240LT Conf Cart,M3,0.24,0,1,0,0,N/A,N/A,71863,C&I,1,VRP
290,Roll On Roll Off Recyc Pa,293144,Relocate 31M Recyc Packer,EA,0,0,0,0,0,RORO,Recycling,31856,C&I,0,VRP
100,Front Lift,103011,Rent Monthly 3.0M Bin,EA,0,1,0,0,0,Front Lift,General Waste,58748,C&I,0,VRP
240,Hook Lift,241241,Deliver 12M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,57863,C&I,0,VRP
980,GST,980000,Goods and Service Tax,EA,0,0,0,0,0,N/A,N/A,65593,Sale of Other,0,VRP
580,MGB Commercial Recycling,589915,Fuel Surcharge Recyc Cart,EA,0,0,0,0,0,Rear Lift,Recycling,78454,C&I,0,VRP
600,MGB Co-Mingle,601172,Clear 1100LT Co-Mingle Ni,M3,1.1,0,1,0,0,Rear Lift,Co-Mingle,41029,C&I,1,VRP
600,MGB Co-Mingle,601111,Rent Monthly 1100LT Co-Mi,EA,0,1,0,0,0,Rear Lift,Co-Mingle,54817,C&I,0,VRP
180,Front Lift Recycling,181041,Deliver 1.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,31335,C&I,0,VRP
550,MGB Hygienic,550041,Deliver Sanitary Bin,EA,0,0,0,0,0,N/A,N/A,62425,C&I,0,VRP
500,MGB Rear Lift,506641,Deliver 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,22504,C&I,0,VRP
900,Miscellaneous,900074,Waste Plus(Excess Weight),EA,0,0,0,0,0,N/A,N/A,66103,Sale of Other,0,VRP
600,MGB Co-Mingle,601143,Exchange 1100LT Co-Mingle,EA,0,0,0,0,0,Rear Lift,Co-Mingle,51828,C&I,0,VRP
900,Miscellaneous,900064,On-call Booking Charge,EA,0,0,0,0,0,N/A,N/A,61600,Sale of Other,0,VRP
855,CDS,857100,Clear 140LT RtnEarn Bin,M3,0.14,0,1,0,0,N/A,N/A,64865,C&I,1,VRP
560,MGB Clinical,562400,Clear 240LT Clinical Bin,M3,0.24,0,1,0,0,N/A,N/A,45294,C&I,1,VRP
500,MGB Rear Lift,506642,Remove 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,67212,C&I,0,VRP
300,Lift On,300045,Bin Cleaning,EA,0,0,0,0,0,N/A,N/A,81557,C&I,0,VRP
240,Hook Lift,240632,Tip P/Tonne 6.0M Bin (HL),TON,0,0,1,0,0,RORO,General Waste,79661,C&I,0,VRP
350,Skips,350941,Deliver 9.0M Skip Bin,EA,0,0,0,0,0,N/A,N/A,78582,C&I,0,VRP
670,MGB Side Lift Recycling,672594,Rebate for Plastic,TON,0,0,1,0,0,N/A,N/A,64048,Rebate,0,VRP
600,MGB Co-Mingle,601141,Deliver 1100LT Co-Mingle,EA,0,0,0,0,0,Rear Lift,Co-Mingle,3011,C&I,0,VRP
190,Front Lift Co-Mingle,191542,Remove 1.5M Co-Mingle Bin,EA,0,0,0,0,0,Front Lift,Co-Mingle,85271,C&I,0,VRP
850,Recycled Product,852528,Recycled Mixed Plastics,TON,0,0,1,0,0,N/A,N/A,69634,C&I,0,VRP
350,Skips,350333,Tip P/M3 3.0M Skip,M3,0,0,1,0,0,N/A,N/A,71402,C&I,0,VRP
300,Lift On,300232,Tip P/Tonne 2.0M Bin (LO),TON,0,0,1,0,0,N/A,N/A,72550,C&I,0,VRP
280,Roll On Roll Off Recyclin,282072,Clear 20M Rec Nil Charge,M3,20,0,1,0,0,RORO,Recycling,76481,C&I,1,VRP
580,MGB Commercial Recycling,580045,Bin Cleaning,EA,0,0,0,0,0,Rear Lift,Recycling,58702,C&I,0,VRP
992,Adjustments,999000,Transfer Father A/C,EA,0,0,0,0,0,N/A,N/A,61441,Sale of Other,0,VRP
240,Hook Lift,241541,Deliver 15M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,80996,C&I,0,VRP
555,MGB Refresh Hygienic,557181,Mth Charge Man SaniPod,EA,0,0,0,0,0,N/A,N/A,72892,C&I,0,VRP
500,MGB Rear Lift,502400,Clear 240LT Cart,M3,0.24,0,1,1,1,Rear Lift,General Waste,50933,C&I,1,VRP
200,Roll On Roll Off,202500,Clear 25M Bin,M3,25,0,1,0,0,RORO,General Waste,29351,C&I,1,VRP
600,MGB Co-Mingle,601100,Clear 1100LT Co-Mingle Ca,M3,1.1,0,1,1,1,Rear Lift,Co-Mingle,82558,C&I,1,VRP
240,Hook Lift,241242,Remove 12M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,58388,C&I,0,VRP
240,Hook Lift,241541,Deliver 15M Bin (HL),EA,0,0,0,0,0,RORO,General Waste,77433,C&I,0,VRP
510,MGB Commercial Refuse,512400,Clear 240LT Cart,M3,0.24,0,1,1,1,N/A,N/A,51698,C&I,1,VRP
100,Front Lift,101506,Clear 1.5M Waste Specific,M3,1.5,0,1,0,0,Front Lift,General Waste,25846,C&I,1,VRP
100,Front Lift,104510,Rent 4.5M Bin,EA,0,1,0,0,0,Front Lift,General Waste,72564,C&I,0,VRP
670,MGB Side Lift Recycling,679672,Clear Plastic Bag Nil Chg,M3,1,0,1,0,0,N/A,N/A,24964,C&I,1,VRP
300,Lift On,300430,Tip P/Load 4.0M Bin (LO),EA,0,0,1,0,0,N/A,N/A,64265,C&I,0,VRP
500,MGB Rear Lift,500143,Exchange 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,80192,C&I,0,VRP
730,Grease Trap,730034,Tip P/LTR Grease Trap,LTR,0,0,1,0,0,N/A,N/A,91416,Liquid,0,VRP
500,MGB Rear Lift,506642,Remove 660LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,77514,C&I,0,VRP
180,Front Lift Recycling,186042,Remove 6.0M Recycle Bin,EA,0,0,0,0,0,Front Lift,Recycling,47556,C&I,0,VRP
100,Front Lift,104542,Remove 4.5M Bin,EA,0,0,0,0,0,Front Lift,General Waste,57189,C&I,0,VRP
200,Roll On Roll Off,201041,Deliver 10M Bin,EA,0,0,0,0,0,RORO,General Waste,65763,C&I,0,VRP
500,MGB Rear Lift,502472,Clear 240LT Cart Nil Chg,M3,0.24,0,1,0,0,Rear Lift,General Waste,52480,C&I,1,VRP
350,Skips,351042,Remove 10M Skip Bin,EA,0,0,0,0,0,N/A,N/A,63096,C&I,0,VRP
560,MGB Clinical,565010,Rent 50LT Clinical Bin,EA,0,1,0,0,0,N/A,N/A,73685,C&I,0,VRP
980,GST,980000,Goods and Service Tax,EA,0,0,0,0,0,N/A,N/A,55311,Sale of Other,0,VRP
500,MGB Rear Lift,500141,Deliver 1100LT Cart,EA,0,0,0,0,0,Rear Lift,General Waste,30242,C&I,0,VRP
220,Roll On Roll Off Feeder B,221541,Deliver 1.5M Tippler Bin,EA,0,0,0,0,0,N/A,N/A,46395,C&I,0,VRP
710,Septic,710091,Debit Adjustment,ADJ,0,0,0,0,0,N/A,N/A,85172,Liquid,0,VRP
